feature1,feature2,target
-0.03,-0.32,0.00
-2.05,-1.03,0.00
-1.15,-1.43,0.00
-1.14,-1.64,0.00
-0.84,0.73,0.00
-1.01,-0.71,0.00
-1.04,1.39,0.00
-1.00,0.19,0.00
-1.64,-0.05,0.00
-0.96,2.54,0.00
-1.25,0.49,0.00
0.90,-1.27,1.00
-0.94,-1.21,0.00
-0.26,-1.03,0.00
-1.68,1.39,0.00
-0.78,0.29,0.00
-1.22,-1.30,0.00
-1.40,-0.95,0.00
-0.94,-1.00,0.00
-1.09,-1.84,0.00
-0.53,1.20,0.00
1.14,0.41,1.00
1.16,0.57,1.00
-0.57,-1.26,0.00
-0.70,1.25,0.00
-1.13,1.11,0.00
-1.13,0.74,0.00
-1.78,-0.98,0.00
-0.83,-0.22,0.00
-0.65,-1.07,0.00
-0.72,-1.33,0.00
-1.02,1.97,0.00
-0.54,-0.62,0.00
-0.47,-1.40,0.00
-0.36,1.46,0.00
-0.88,0.28,0.00
-0.91,1.80,0.00
0.43,-0.99,0.00
-0.27,-1.41,0.00
-1.04,0.87,0.00
-1.36,0.25,0.00
-0.59,1.05,0.00
-0.64,-1.89,0.00
-1.30,-1.86,0.00
-0.78,-2.04,0.00
-1.18,0.40,0.00
-1.53,-0.39,0.00
-0.03,1.63,0.00
-0.74,-0.62,0.00
-0.67,-1.26,0.00
-0.50,2.70,0.00
-0.99,0.40,0.00
-1.10,-0.29,0.00
-0.11,1.61,0.00
0.72,1.68,1.00
0.93,1.37,1.00
-1.26,-0.97,0.00
-0.33,-0.73,0.00
-2.09,-1.10,0.00
0.88,1.14,1.00
-1.40,0.81,0.00
1.15,-0.87,1.00
-0.88,-0.38,0.00
-1.95,0.88,0.00
-1.74,-1.37,0.00
-0.34,1.60,0.00
-1.23,0.35,0.00
-1.50,-0.66,0.00
-1.10,-0.87,0.00
-1.02,1.28,0.00
-1.56,1.29,0.00
-1.23,0.80,0.00
-1.69,1.28,0.00
-0.59,0.87,0.00
-0.43,-2.13,0.00
-1.16,0.14,0.00
-0.66,-1.64,0.00
0.78,1.01,0.00
1.03,0.92,1.00
-1.50,-1.31,0.00
-0.46,1.03,0.00
1.19,1.07,1.00
-1.65,0.16,0.00
-2.18,-1.54,0.00
-1.15,0.14,0.00
-2.03,-1.00,0.00
-0.50,-1.40,1.00
-2.09,1.09,0.00
-1.00,1.11,0.00
-1.04,-1.38,0.00
1.09,0.64,1.00
-1.51,0.72,0.00
-1.42,0.66,0.00
-1.38,-1.84,0.00
-1.37,1.79,0.00
-0.65,1.15,0.00
-1.20,-1.34,0.00
-1.97,-1.68,0.00
-1.08,-0.87,0.00
0.88,1.39,1.00
-1.36,-1.45,0.00
-1.82,-0.92,0.00
-1.00,1.70,0.00
-1.15,0.98,0.00
-1.03,1.53,0.00
-0.93,-0.99,0.00
-0.97,-0.63,0.00
-1.70,-1.15,0.00
-1.38,0.69,0.00
-1.23,0.49,0.00
-1.19,1.37,0.00
-1.28,0.35,0.00
-1.86,0.82,0.00
-1.21,0.29,0.00
-0.43,-1.17,0.00
-1.46,0.32,0.00
-0.61,-0.75,0.00
-1.32,-0.94,0.00
-0.86,0.89,0.00
-0.92,-1.47,0.00
-0.53,-1.95,0.00
-0.94,0.96,0.00
-0.92,-1.23,0.00
-0.47,0.44,0.00
0.82,1.50,1.00
-1.71,-1.97,0.00
-0.09,0.78,0.00
-1.16,0.75,0.00
-0.93,0.03,0.00
-0.45,0.30,0.00
-1.35,1.39,0.00
-0.99,1.20,0.00
-1.72,-0.34,0.00
-1.24,-1.28,0.00
-1.41,1.01,0.00
-1.35,-1.29,0.00
-0.65,0.27,0.00
-1.74,0.87,0.00
-1.07,-0.76,0.00
-1.05,-1.20,0.00
-1.01,1.04,0.00
-1.38,-0.00,0.00
-0.49,-0.74,0.00
-0.63,0.14,0.00
-0.93,-1.17,0.00
-0.40,1.39,0.00
-1.05,-1.47,0.00
-1.17,-0.45,0.00
-0.90,0.28,0.00
-1.04,-0.55,0.00
-1.30,-0.45,0.00
1.05,0.90,1.00
-1.34,-1.02,0.00
-0.32,-1.31,0.00
-1.13,-1.25,0.00
-1.10,1.39,0.00
-1.27,1.94,0.00
-0.96,0.93,0.00
-1.18,-2.11,0.00
-0.59,2.18,0.00
-0.30,0.75,0.00
0.05,-1.08,0.00
-1.14,0.55,0.00
-1.20,-0.19,0.00
-0.74,1.23,0.00
0.97,-0.52,1.00
-1.74,1.48,0.00
-0.66,-0.77,0.00
-1.73,0.98,0.00
0.10,-0.96,0.00
-1.11,-0.66,0.00
-0.93,0.72,0.00
-0.17,0.96,0.00
-1.30,1.42,0.00
-1.28,0.52,0.00
0.78,1.70,1.00
-0.68,-1.45,0.00
-1.80,-1.55,0.00
-1.10,2.43,0.00
-0.41,2.09,0.00
-1.43,0.79,0.00
-0.88,-0.88,0.00
-1.33,0.91,0.00
-1.11,0.82,0.00
1.14,0.93,1.00
-0.51,1.96,0.00
-0.64,2.47,0.00
-0.87,-0.44,0.00
-0.60,1.54,0.00
-0.78,-0.77,0.00
-0.93,-2.19,0.00
0.91,1.15,1.00
-0.55,1.11,0.00
-1.72,-1.83,0.00
-1.26,-0.16,0.00
0.74,-2.07,1.00
-1.54,-1.14,0.00
-1.67,1.42,0.00
-1.41,-1.78,0.00
-0.88,2.09,0.00
-2.00,1.74,0.00
-0.67,1.79,0.00
-1.93,-1.00,0.00
-1.36,0.85,0.00
-1.21,0.54,0.00
-1.53,1.03,0.00
-0.95,-0.67,0.00
-0.91,0.45,0.00
-1.03,-0.21,0.00
-0.83,1.13,0.00
-1.05,-0.77,0.00
-0.98,-1.05,0.00
-0.45,1.51,0.00
-1.19,-2.46,0.00
0.91,-1.89,1.00
-0.97,-1.75,0.00
-1.23,0.20,0.00
0.99,-1.01,1.00
-1.31,-0.92,0.00
-0.77,0.45,0.00
-0.36,0.10,0.00
-1.14,-0.99,0.00
-0.80,-1.45,0.00
-0.97,-0.66,0.00
-0.66,0.65,0.00
-1.38,-1.95,0.00
-1.93,-0.66,0.00
-0.47,-0.93,0.00
-1.52,0.57,0.00
-2.48,-1.48,0.00
-0.86,0.86,0.00
-0.54,0.27,0.00
-1.05,1.19,0.00
-0.68,-1.92,0.00
-1.07,-0.28,0.00
-1.08,1.56,0.00
0.60,1.85,1.00
-1.82,0.38,0.00
-0.80,-0.16,0.00
-1.49,-1.30,0.00
1.27,-0.88,1.00
-0.76,-0.03,0.00
-0.62,0.07,0.00
-0.99,1.38,0.00
1.05,-1.81,1.00
-1.18,1.00,1.00
-1.42,-0.10,0.00
-1.35,1.04,0.00
-0.44,-0.55,0.00
1.00,-1.24,1.00
-1.32,1.11,0.00
-0.66,-1.12,0.00
-0.80,2.39,0.00
0.74,-2.79,1.00
-1.09,-0.10,0.00
-0.87,-0.06,0.00
-0.38,0.63,0.00
1.14,-0.93,1.00
-1.25,-1.26,0.00
-1.65,-0.95,0.00
-0.34,0.14,0.00
-0.63,-0.67,0.00
-1.36,-1.00,0.00
-1.47,1.11,0.00
-1.85,-0.75,0.00
-0.94,-0.80,0.00
-0.99,-1.01,1.00
-0.91,1.12,0.00
-0.83,-0.18,0.00
1.01,1.11,1.00
-0.81,-0.61,0.00
-1.52,-2.16,0.00
-1.80,-0.73,0.00
0.99,0.94,1.00
0.14,-0.96,0.00
-1.01,0.94,0.00
-1.02,-0.64,0.00
-0.30,-0.74,0.00
1.28,-1.47,1.00
-1.14,1.03,0.00
-0.53,2.48,0.00
-1.15,-1.18,0.00
-0.95,0.56,0.00
-1.22,-0.26,0.00
-0.91,-1.33,0.00
-0.73,-1.94,0.00
-1.27,-0.86,0.00
-1.23,-0.29,0.00
-0.73,-0.63,0.00
-0.15,-0.40,0.00
-0.13,0.54,0.00
0.95,-0.02,1.00
-0.76,-1.64,0.00
-0.94,-1.99,0.00
-0.68,-0.86,0.00
-0.13,-0.66,0.00
-1.21,2.05,0.00
-0.51,0.97,0.00
-0.70,-0.76,0.00
0.95,-0.39,1.00
-0.42,0.87,0.00
-0.35,-0.35,0.00
-1.76,0.15,0.00
-2.01,1.66,0.00
-0.31,0.82,0.00
0.04,0.28,0.00
-1.10,1.98,0.00
-1.24,-0.69,0.00
-0.60,0.43,0.00
-0.68,-1.61,0.00
-0.98,1.74,0.00
-0.03,-0.59,0.00
-0.07,-1.20,0.00
-0.48,-1.18,0.00
-0.64,1.84,0.00
-0.97,0.36,0.00
-0.69,1.69,0.00
-1.24,-1.63,0.00
-0.79,-0.66,0.00
-0.75,-0.84,0.00
-1.39,-1.14,0.00
-1.09,-1.56,0.00
-2.23,-1.06,0.00
-0.07,1.55,0.00
-0.57,0.22,0.00
-1.24,0.22,0.00
-1.23,1.40,0.00
-1.52,-1.35,0.00
-1.39,0.22,0.00
0.93,1.46,1.00
-1.32,1.94,0.00
-1.25,0.88,0.00
0.78,1.42,1.00
1.06,0.72,1.00
-1.11,0.68,0.00
-2.02,-0.83,0.00
-0.55,-0.74,0.00
-1.90,1.55,0.00
-0.84,-1.20,0.00
-0.76,1.12,0.00
-1.59,-1.74,0.00
-0.71,-1.42,0.00
-0.72,0.28,0.00
0.90,1.43,1.00
1.00,-0.45,1.00
-0.85,1.28,0.00
-1.89,0.95,0.00
-0.24,-1.07,0.00
-0.18,1.85,0.00
-1.09,2.55,0.00
-1.20,1.00,0.00
-1.41,1.77,0.00
1.11,0.59,1.00
-0.41,-0.39,0.00
-0.33,-1.47,0.00
-0.60,1.42,0.00
-1.15,-1.52,0.00
-0.63,-0.89,0.00
-0.56,0.04,0.00
-0.57,0.29,0.00
0.68,-1.95,1.00
-1.36,2.07,0.00
-1.04,1.96,0.00
-0.73,0.57,0.00
-1.11,1.11,0.00
-1.25,1.67,0.00
-0.30,2.29,0.00
-1.10,-0.46,0.00
-1.47,0.90,0.00
-0.42,1.57,0.00
-1.31,1.53,0.00
-1.98,1.91,0.00
-0.28,0.88,0.00
-1.12,0.81,0.00
-0.57,1.46,0.00
-0.62,1.57,0.00
-1.00,-1.00,0.00
-1.05,0.59,0.00
-1.52,1.23,0.00
-1.60,-1.11,0.00
-0.90,-0.00,0.00
-0.31,0.61,0.00
-1.23,1.37,0.00
-1.58,0.51,0.00
0.80,-1.85,1.00
-1.77,-0.99,0.00
-2.03,0.75,0.00
-0.60,-0.39,0.00
-1.08,0.93,0.00
-1.33,1.08,0.00
-2.21,1.76,0.00
-1.06,2.70,0.00
-1.36,-1.57,0.00
-0.76,1.24,0.00
-0.23,-1.28,0.00
-0.91,0.94,0.00
-1.11,-0.20,0.00
-0.13,1.18,0.00
-0.88,-1.42,0.00
-0.94,-0.02,0.00
-0.57,0.99,0.00
-2.04,-0.83,0.00
-1.26,-1.48,0.00
-1.00,1.25,0.00
-0.91,2.05,0.00
-1.07,-0.97,0.00
-0.70,-0.23,0.00
-1.48,-1.43,0.00
-0.68,-0.42,0.00
-2.05,-1.41,0.00
-0.99,1.47,0.00
-1.24,-0.74,0.00
-0.78,-1.12,0.00
-0.82,-1.60,0.00
-1.23,-1.65,0.00
-1.27,0.90,0.00
-0.51,0.33,0.00
-1.50,-1.43,0.00
-0.20,1.63,0.00
-1.69,-1.64,0.00
0.36,-1.15,0.00
-0.62,-2.07,0.00
-2.34,-1.43,0.00
-1.32,0.10,0.00
0.67,-0.71,0.00
-1.61,-0.20,0.00
-0.25,1.81,0.00
-2.14,-1.09,0.00
-0.57,0.03,0.00
-1.00,-0.69,0.00
-0.66,-1.37,0.00
-0.86,-0.71,0.00
-0.52,-0.54,0.00
-1.93,1.60,0.00
-1.29,-0.72,0.00
-1.30,-1.87,0.00
-1.37,-1.18,0.00
0.23,-0.94,0.00
0.02,-1.33,0.00
-1.03,0.63,0.00
-0.62,1.87,0.00
-0.07,0.35,0.00
-0.95,-0.92,0.00
-0.92,1.55,0.00
-1.63,0.98,0.00
-1.01,-1.19,0.00
-1.44,-0.51,0.00
0.55,-1.11,0.00
-1.72,-0.24,0.00
-0.96,-1.21,0.00
-1.27,1.44,0.00
-0.54,-0.45,0.00
-0.74,-1.35,0.00
-1.93,-1.35,0.00
-1.08,-1.79,0.00
1.07,-0.16,1.00
1.20,-0.29,1.00
-0.56,-0.38,0.00
-2.05,-1.33,0.00
0.05,-1.05,0.00
1.17,-1.14,1.00
-1.30,-2.23,0.00
-1.44,1.99,0.00
-1.01,0.45,0.00
-1.30,1.56,0.00
-0.57,-0.58,0.00
-0.72,-1.32,0.00
-0.05,-0.47,0.00
-0.71,-1.36,0.00
-0.93,0.86,0.00
-1.20,-0.77,0.00
-0.91,0.72,0.00
-0.31,-0.23,0.00
-0.78,-0.75,0.00
-0.71,0.83,0.00
-1.81,-1.67,0.00
-0.44,1.50,0.00
-0.78,-0.32,0.00
-0.58,-1.00,0.00
-0.47,0.69,0.00
1.41,0.13,1.00
-2.35,0.86,0.00
-1.33,1.96,0.00
-2.02,-1.84,0.00
1.03,0.48,1.00
-1.57,0.39,0.00
-0.37,-0.78,0.00
0.89,-0.63,1.00
-1.99,-1.44,0.00
-1.00,1.02,0.00
-0.54,0.04,0.00
-0.49,-0.46,0.00
-0.91,-0.47,0.00
-0.80,-1.72,0.00
-0.41,-0.36,0.00
-0.74,-0.44,0.00
-0.43,-1.62,0.00
-1.09,-1.26,0.00
0.98,0.82,1.00
-0.66,1.63,0.00
-0.48,-0.70,0.00
-1.06,1.33,0.00
-0.38,2.62,0.00
0.38,-0.52,0.00
-0.34,0.68,0.00
-0.09,-1.29,0.00
-0.25,1.99,0.00
-0.41,-0.21,0.00
-0.98,0.93,0.00
-1.45,-0.99,0.00
-0.97,0.67,1.00
-1.05,1.40,0.00
-1.06,-1.17,0.00
-0.40,0.47,0.00
1.03,1.22,1.00
-1.08,-2.66,0.00
-1.14,0.23,0.00
1.19,1.05,1.00
-0.64,0.06,0.00
-0.61,1.10,0.00
-0.89,0.97,0.00
-0.46,1.05,0.00
-0.25,1.50,0.00
1.18,0.58,1.00
-0.34,0.61,0.00
-1.88,-0.09,0.00
-1.31,-0.36,0.00
1.06,0.87,1.00
-0.63,0.94,0.00
-1.01,0.08,0.00
-1.32,1.09,0.00
-0.57,-1.72,0.00
-0.88,2.10,0.00
-0.06,-0.60,0.00
-0.49,-1.58,0.00
1.10,0.72,1.00
-0.35,-0.25,0.00
-1.39,0.55,0.00
-0.97,0.29,0.00
-0.58,-0.72,0.00
1.20,0.65,1.00
-0.95,1.43,0.00
-1.53,-0.47,0.00
-1.25,-0.19,0.00
-1.89,-1.58,0.00
1.14,-0.07,1.00
-0.78,-1.17,0.00
-2.06,-0.41,0.00
0.85,1.38,1.00
-0.51,1.16,0.00
-1.28,1.46,0.00
-1.34,0.67,0.00
-1.15,0.64,0.00
-0.37,-0.04,0.00
-0.96,0.77,0.00
-1.02,-1.05,0.00
-0.97,0.58,0.00
-0.91,1.50,0.00
-0.43,0.45,0.00
-0.13,-1.28,0.00
-0.56,0.45,0.00
-0.90,0.94,0.00
-0.75,-0.91,0.00
1.11,-2.68,1.00
-1.06,0.11,0.00
-0.88,0.16,0.00
-1.30,0.86,0.00
-1.07,1.00,0.00
-2.01,1.02,0.00
-1.88,-1.42,0.00
-0.97,-1.96,0.00
-0.63,1.41,0.00
-1.31,-1.23,0.00
-0.81,1.38,0.00
0.94,-1.65,1.00
-0.50,-0.20,0.00
-1.53,-0.14,0.00
-1.60,1.23,0.00
-0.41,-1.82,0.00
-1.14,0.72,0.00
-0.83,0.42,0.00
0.74,-1.41,1.00
-0.70,-1.06,0.00
-1.47,1.02,0.00
-1.73,0.03,0.00
-1.07,-1.98,0.00
-1.07,-0.10,0.00
-1.12,0.98,0.00
-1.32,2.20,0.00
-0.48,0.22,0.00
-0.71,0.05,0.00
1.22,0.54,1.00
-0.64,0.77,0.00
-1.73,-2.23,0.00
-0.57,0.45,0.00
-1.27,-1.04,0.00
-2.11,-1.02,0.00
-0.61,0.47,0.00
-1.73,-0.64,0.00
1.02,-0.47,1.00
-0.78,1.13,0.00
-1.29,1.43,0.00
-1.09,1.27,0.00
-1.17,-1.23,0.00
-0.40,-0.35,0.00
0.75,1.41,1.00
-0.91,-0.76,0.00
-1.02,-0.48,0.00
-0.64,-0.82,0.00
1.14,0.48,1.00
-1.56,-1.37,0.00
-1.15,1.09,0.00
1.22,0.34,1.00
-1.40,0.78,0.00
-1.46,-1.42,0.00
-0.78,1.47,0.00
0.99,1.07,1.00
-0.82,2.31,0.00
-0.91,-0.30,0.00
-0.90,1.16,0.00
1.05,-1.21,1.00
-1.71,-1.21,0.00
-0.53,1.93,0.00
-1.28,-1.36,0.00
-0.52,-0.03,0.00
-0.95,0.26,0.00
-1.69,-0.46,0.00
-0.05,-0.59,0.00
-0.84,-0.57,0.00
-1.35,0.96,0.00
-0.30,1.00,0.00
-2.17,-2.03,0.00
-0.47,-0.87,0.00
-1.25,1.15,0.00
-1.84,0.74,0.00
-1.44,0.20,0.00
-1.94,0.99,0.00
-1.07,1.79,0.00
-1.07,-0.39,0.00
-1.21,-2.04,0.00
-0.49,-0.78,0.00
-0.71,1.22,0.00
-0.64,-0.86,0.00
-1.41,-1.03,0.00
-0.87,0.63,0.00
-0.19,0.78,0.00
-0.87,-0.84,0.00
0.09,-1.45,0.00
-0.09,0.39,0.00
-1.23,-1.36,0.00
-1.68,0.89,0.00
-0.79,1.12,0.00
-1.43,1.03,0.00
-0.36,-2.07,0.00
-1.28,0.65,0.00
-0.80,1.37,0.00
1.11,0.90,1.00
-1.48,1.71,0.00
-1.51,1.98,0.00
1.02,1.24,1.00
1.44,0.12,1.00
-0.08,-0.23,0.00
-1.51,-0.73,0.00
-0.58,-0.95,0.00
-0.64,-1.20,0.00
-1.03,2.76,0.00
1.24,0.44,1.00
-0.43,-1.69,0.00
1.13,-0.43,1.00
-1.58,0.77,0.00
-0.70,-0.40,0.00
-0.82,-1.68,0.00
0.95,-1.10,1.00
-0.32,0.94,0.00
-0.81,0.66,0.00
-1.15,1.11,0.00
-0.75,2.33,0.00
-1.29,-1.32,0.00
-0.83,-0.71,0.00
-0.09,1.93,0.00
1.36,-0.15,1.00
-0.98,-2.28,0.00
-0.35,-1.44,0.00
-1.50,-0.17,0.00
-0.96,0.86,0.00
-0.75,0.58,0.00
-0.29,1.52,0.00
-0.04,0.79,0.00
-0.34,-0.63,0.00
1.03,-1.14,1.00
0.93,1.16,1.00
-1.02,-1.84,0.00
-1.67,-1.57,0.00
-0.34,2.38,0.00
-0.16,-0.37,0.00
0.85,1.32,1.00
-1.74,0.82,0.00
-1.89,-1.02,0.00
-0.93,-1.18,0.00
-0.30,-0.17,0.00
-0.41,0.38,0.00
-1.40,-1.31,0.00
-1.29,0.21,0.00
-1.22,-0.67,0.00
-1.28,1.36,0.00
-0.76,2.46,0.00
-0.58,-0.11,0.00
-1.05,-1.35,0.00
-1.52,1.19,0.00
-1.18,-0.72,0.00
-1.32,-1.75,0.00
-1.37,1.54,0.00
-1.25,1.46,0.00
-1.23,1.51,0.00
-1.80,1.24,0.00
-1.56,-0.69,0.00
-1.53,0.23,0.00
-0.33,1.68,0.00
-0.66,-1.37,0.00
-0.59,0.40,0.00
-0.36,-0.18,0.00
-0.78,-1.17,0.00
-0.91,0.92,0.00
-0.67,0.42,0.00
-1.97,-0.45,0.00
-1.00,2.70,0.00
-1.39,-1.41,0.00
-1.32,-0.55,0.00
-0.71,-1.10,0.00
-1.37,1.10,0.00
-1.12,1.35,0.00
-0.67,1.56,0.00
-1.63,1.98,0.00
-0.28,-1.26,0.00
-0.69,0.33,0.00
1.00,1.03,1.00
-0.56,-0.79,0.00
-0.79,-1.05,0.00
0.98,-1.76,1.00
-1.19,-0.37,0.00
-1.37,2.78,0.00
-0.88,-1.32,0.00
0.69,0.01,0.00
-1.93,0.13,0.00
-0.42,1.19,0.00
-0.69,-0.90,0.00
-0.66,-1.41,0.00
-0.50,-0.19,0.00
-0.68,0.47,0.00
-2.39,-0.53,0.00
-0.83,1.78,0.00
-1.57,-1.25,0.00
-0.92,0.83,0.00
-1.23,0.02,0.00
-0.79,1.57,0.00
-1.44,-0.63,0.00
-2.21,0.98,0.00
-0.66,0.76,0.00
-0.72,-1.07,0.00
-0.85,1.89,0.00
-0.79,-1.35,0.00
-0.96,-0.75,0.00
-1.26,1.86,0.00
-0.04,1.18,0.00
-0.27,1.56,0.00
-0.72,-0.51,0.00
-0.96,-1.33,0.00
-1.47,1.69,0.00
-1.17,-0.49,0.00
-0.98,-0.06,0.00
-0.89,1.01,0.00
-1.29,0.28,0.00
0.99,-0.15,1.00
-0.57,-0.19,0.00
-1.10,0.87,0.00
-0.32,0.88,0.00
-1.36,0.61,0.00
-0.46,-1.73,0.00
-1.04,2.09,0.00
0.62,0.33,0.00
-1.31,-0.50,0.00
1.12,0.64,1.00
-1.15,-1.36,0.00
0.90,0.31,1.00
-1.58,-2.29,0.00
-1.49,0.76,0.00
-0.74,0.68,0.00
-0.69,-0.73,0.00
-0.57,-1.07,0.00
0.98,0.31,1.00
-0.69,0.90,0.00
-1.53,0.94,0.00
-0.40,-0.27,0.00
-1.27,1.85,0.00
-1.60,-0.10,0.00
-1.42,1.97,0.00
1.00,-1.18,1.00
-0.26,1.05,0.00
-0.43,1.20,0.00
-0.96,-0.77,0.00
-0.85,-0.52,0.00
-0.87,-0.67,0.00
-0.99,-0.54,0.00
-0.64,-0.54,0.00
-1.76,1.51,0.00
-1.41,-0.65,0.00
-0.42,-0.62,0.00
-1.20,0.92,0.00
-1.53,1.11,0.00
-1.00,1.32,1.00
-1.71,-1.71,0.00
-1.78,-1.64,0.00
-0.32,-2.00,0.00
-0.91,1.03,0.00
-1.64,-1.04,0.00
-0.95,-1.36,0.00
-0.04,-1.01,0.00
-0.85,-0.33,0.00
-0.64,-0.77,0.00
-0.96,2.27,0.00
-1.69,-1.51,0.00
-2.15,-0.86,0.00
-1.66,-0.48,0.00
